150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150
150, 100, 150, 200, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150
150, 150, 150, 150, 150, 150, 120, 150, 100, 150, 150, 150, 150, 150, 150, 150
150, 150, 150, 150, 150, 150, 100, 150, 100, 150, 150, 150, 150, 150, 150, 150
150, 150, 150, 150, 150, 150, 150, 150, 200, 150, 150, 150, 150, 150, 150, 150
150, 120, 150, 100, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150
150, 100, 150, 100, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150
